164	0.909233	1.870471	2.057197
165	0.922885	1.888789	2.046614
166	0.936916	1.907191	2.035605
167	0.951334	1.925685	2.024194
168	0.966150	1.944279	2.012399
169	0.981373	1.962983	2.000242
170	0.997014	1.981807	1.987742
171	1.013085	2.000759	1.974918
172	1.029597	2.019853	1.961789
173	1.046564	2.039100	1.948375
174	1.064000	2.058513	1.934692
175	1.081920	2.078107	1.920758
176	1.100339	2.097897	1.906591
177	1.119275	2.117900	1.892207
178	1.138746	2.138134	1.877621
179	1.158771	2.158617	1.862850
180	1.179372	2.179372	1.847909
181	1.200570	2.200419	1.832812
182	1.222390	2.221784	1.817574
183	1.244858	2.243493	1.802207
184	1.268002	2.265572	1.786727
185	1.291850	2.288053	1.771144
186	1.316436	2.310967	1.755473
187	1.341792	2.334350	1.739726
188	1.367956	2.358237	1.723913
189	1.394966	2.382670	1.708048
190	1.422865	2.407690	1.692142
191	1.451698	2.433344	1.676205
192	1.481513	2.459681	1.660249
193	1.512361	2.486754	1.644285
194	1.544299	2.514619	1.628324
195	1.577384	2.543336	1.612376
196	1.611680	2.572970	1.596452
197	1.647256	2.603591	1.580562
198	1.684183	2.635272	1.564718
199	1.722540	2.668092	1.548929
200	1.762409	2.702137	1.533206
201	1.803878	2.737496	1.517561
202	1.847043	2.774266	1.502004
203	1.892005	2.812551	1.486545
204	1.938871	2.852459	1.471196
205	1.987757	2.894109	1.455967
206	2.038786	2.937627	1.440870
207	2.092089	2.983144	1.425916
208	2.147807	3.030805	1.411116
209	2.206088	3.080760	1.396481
210	2.267091	3.133171	1.382022
211	2.330987	3.188210	1.367751
212	2.397955	3.246061	1.353679
213	2.468188	3.306919	1.339816
214	2.541891	3.370990	1.326174
215	2.619282	3.438497	1.312763
216	2.700592	3.509674	1.299594
217	2.786067	3.584770	1.286677
218	2.875971	3.664050	1.274022
219	2.970581	3.747798	1.261638
220	3.070193	3.836310	1.249534
221	3.175123	3.929907	1.237718
222	3.285704	4.028925	1.226199
223	3.402290	4.133722	1.214982
224	3.525258	4.244678	1.204076
225	3.655008	4.362197	1.193485
226	3.791963	4.486705	1.183214
227	3.936572	4.618655	1.173268
228	4.089311	4.758529	1.163650
229	4.250687	4.906835	1.154363
230	4.421233	5.064111	1.145407
231	4.601516	5.230928	1.136784
232	4.792136	5.407892	1.128493
233	4.993730	5.595641	1.120533
234	5.206969	5.794852	1.112903
235	5.432566	6.006242	1.105599
236	5.671274	6.230568	1.098619
237	5.923889	6.468631	1.091957
238	6.191254	6.721278	1.085608
239	6.474260	6.989403	1.079568
240	6.773846	7.273953	1.073829
241	7.091009	7.575927	1.068385
242	7.426799	7.896380	1.063228
243	7.782325	8.236427	1.058350
244	8.158758	8.597242	1.053744
245	8.557337	8.980070	1.049400
246	8.979366	9.386219	1.045310
247	9.426223	9.817071	1.041464
248	9.899361	10.274086	1.037853
249	10.400312	10.758799	1.034469
250	10.930692	11.272833	1.031301
251	11.492205	11.817896	1.028340
252	12.086647	12.395787	1.025577
253	12.715909	13.008405	1.023002
254	13.381985	13.657748	1.020607
255	14.086974	14.345920	1.018382
256	14.833088	15.075138	1.016318
257	15.622654	15.847734	1.014407
258	16.458122	16.666164	1.012641
259	17.342072	17.533012	1.011010
260	18.277216	18.450996	1.009508
261	19.266410	19.422977	1.008126
262	20.312656	20.451962	1.006858
263	21.419110	21.541113	1.005696
264	22.589091	22.693755	1.004633
265	23.826090	23.913381	1.003664
266	25.133771	25.203664	1.002781
267	26.515989	26.568462	1.001979
268	27.976790	28.011828	1.001252
269	29.520426	29.538017	1.000596
270	31.151361	31.151500	1.000004
271	32.874282	32.856969	0.999473
272	34.694110	34.659351	0.998998
273	36.616009	36.563814	0.998575
274	38.645398	38.575783	0.998199
275	40.787964	40.700949	0.997867
276	43.049669	42.945282	0.997575
277	45.436770	45.315042	0.997321
278	47.955825	47.816794	0.997101
279	50.613713	50.457420	0.996912
280	53.417641	53.244135	0.996752
281	56.375165	56.184498	0.996618
282	59.494202	59.286432	0.996508
283	62.783047	62.558238	0.996419
284	66.250389	66.008609	0.996351
285	69.905328	69.646650	0.996300
286	73.757394	73.481898	0.996265
287	77.816565	77.524334	0.996245
288	82.093286	81.784410	0.996237
289	86.598490	86.273063	0.996242
290	91.343618	91.001738	0.996257
291	96.340640	95.982412	0.996282
292	101.602080	101.227613	0.996314
293	107.141038	106.750445	0.996354
294	112.971213	112.564615	0.996401
295	119.106932	118.684451	0.996453
296	125.563171	125.124937	0.996510
297	132.355588	131.901734	0.996571
298	139.500547	139.031211	0.996636
299	147.015150	146.530475	0.996703
300	154.917263	154.417397	0.996773
301	163.225556	162.710651	0.996845
302	171.959528	171.429741	0.996919
303	181.139544	180.595036	0.996994
304	190.786871	190.227808	0.997070
305	200.923714	200.350266	0.997146
306	211.573253	210.985595	0.997222
307	222.759684	222.157995	0.997299
308	234.508260	233.892724	0.997375
309	246.845332	246.216136	0.997451
310	259.798394	259.155729	0.997526
311	273.396128	272.740190	0.997601
312	287.668451	286.999440	0.997674
313	302.646566	301.964685	0.997747
314	318.363008	317.668466	0.997818
315	334.851702	334.144710	0.997889
316	352.148016	351.428789	0.997958
317	370.288812	369.557570	0.998025
318	389.312513	388.569478	0.998091
319	409.259158	408.504556	0.998156
320	430.170464	429.404525	0.998219
321	452.089894	451.312852	0.998281
322	475.062722	474.274814	0.998341
323	499.136105	498.337570	0.998400
324	524.359150	523.550231	0.998457
325	550.782993	549.963937	0.998513
326	578.460873	577.631929	0.998567
327	607.448215	606.609636	0.998620
328	637.802708	636.954749	0.998671
329	669.584394	668.727314	0.998720
330	702.855754	701.989814	0.998768
331	737.681800	736.807263	0.998814
332	774.130170	773.247302	0.998860
333	812.271222	811.380293	0.998903
334	852.178139	851.279421	0.998945
335	893.927033	893.020798	0.998986
336	937.597050	936.683575	0.999026
337	983.270482	982.350045	0.999064
338	1031.032883	1030.105764	0.999101
339	1080.973188	1080.039670	0.999136
340	1133.183837	1132.244204	0.999171
341	1187.760898	1186.815436	0.999204
342	1244.804202	1243.853200	0.999236
343	1304.417476	1303.461223	0.999267
344	1366.708486	1365.747273	0.999297
345	1431.789179	1430.823299	0.999325
346	1499.775831	1498.805579	0.999353
347	1570.789206	1569.814876	0.999380
348	1644.954710	1643.976600	0.999405
349	1722.402558	1721.420965	0.999430
350	1803.267944	1802.283168	0.999454
351	1887.691214	1886.703554	0.999477
352	1975.818049	1974.827806	0.999499
353	2067.799649	2066.807125	0.999520
354	2163.792929	2162.798426	0.999540
355	2263.960713	2262.964534	0.999560
356	2368.471943	2367.474392	0.999579
357	2477.501889	2476.503269	0.999597
358	2591.232365	2590.232981	0.999614
